Bin ID,Product Code,Product Name,Unit,NS Code,NS Name,NS SubGroup,Quantity
OB_Non R2-1,C05123570,กระดาษสีVenus 80แกรม ฟ้า 500แผ่น No.6,EA,2CT-PB-02-338,กระดาษสี Venus A4 80gsm 500s ฟ้า #6,DACT,0
OB_Non R2-1,C05124980,กระดาษสีVenus 80g 500แผ่น #15 ส้มเข้ม,EA,2CT-PB-02-341,กระดาษสี Venus A4 80gsm 500s ส้มเข้ม #15,DACT,14
OB_Non R2-1,C05122750,กระดาษสีVenus 80 แกรม ชมพู 500 แผ่น No.5,EA,2CT-PB-02-334,กระดาษสี Venus A4 80gsm 500s ชมพู #5,DACT,14
OB_Non R2-2,218480800619592,Colour paper 80 G. P500s. Cheese :3L,EA,1CLD-DA-080-A04-500-3L-CS-001,Double A Colour 80G A4 (500) 3L 225 R/P N (Cheese) (D),Colour Paper,6
OB_Non R2-2,218480800619452,Colour paper 80 G. P 500 s. Ivory: 3L,EA,1CLD-DA-080-A04-500-3L-IV-001,Double A Colour 80G A4 (500) 3L 225 R/P N (Ivory) (D),Colour Paper,39
OB_Non R2-2,218480800619512,Colour paper 80 G. P 500s.Rainbow(5): 3L,EA,1CLD-DA-080-A04-500-3L-R5-001,Double A Colour 80G A4 (500) 3L 225 R/P N (Rainbow 5) (D),Colour Paper,37
OB_Non R2-2,218480800619582,Colour paper 80 G. P500 s. Ocean :3L,EA,1CLD-DA-080-A04-500-3L-OC-001,Double A Colour 80G A4 (500) 3L 225 R/P N (Ocean) (D),Colour Paper,4
OB_Non R2-3,C05124140,กระดาษการ์ดสี S.B-120g. โอรส 250 แผ่น,EA,2CT-PB-02-029,กระดาษการ์ดสี S.B. A4 120gsm 250s โอรส,DACT,6
OB_Non R2-3,C05124090,กระดาษการ์ดสี S.B-120g. ชมพู 250 แผ่น,EA,2CT-PB-02-025,กระดาษการ์ดสี S.B. A4 120gsm 250s ชมพู,DACT,11
OB_Non R2-3,C05124100,กระดาษการ์ดสี S.B-120g เหลือง 250 แผ่น,EA,2CT-PB-02-028,กระดาษการ์ดสี S.B. A4 120gsm 250s เหลือง,DACT,5
OB_Non R2-3,C05124130,กระดาษการ์ดสี S.B-120g ครีม 250 แผ่น,EA,2CT-PB-02-024,กระดาษการ์ดสี S.B. A4 120gsm 250s ครีม,DACT,6
OB_Non R2-3,C05124080,กระดาษการ์ดสี S.B-120g. ฟ้า 250 แผ่น,EA,2CT-PB-02-026,กระดาษการ์ดสี S.B. A4 120gsm 250s ฟ้า,DACT,15
OB_Non R2-3,C05124120,กระดาษการ์ดสี S.B-120g. ม่วง 250 แผ่น,EA,2CT-PB-02-027,กระดาษการ์ดสี S.B. A4 120gsm 250s ม่วง,DACT,7
OB_Non R2-3,C05124730,กระดาษการ์ดขาว UPC A4 230 แกรม (แพ็ค100),EA,2CT-PB-02-010,กระดาษการ์ดขาว UPC A4 230gsm 100s ขาว,DACT,26
OB_Non R2-3,C05122860,กระดาษการ์ด A4 ขาว 350 g. A4 100 แผ่น:P,EA,2CT-PB-02-011,กระดาษการ์ดขาว UPC A4 350gsm 100s ขาว,DACT,13
OB_Non R3-1,C05124340,S.B กระดาษสี 150g. ฟ้า 250แผ่น,EA,2CT-PB-02-298,กระดาษสี S.B. A4 150gsm 250s ฟ้า,DACT,13
OB_Non R3-1,C05124320,S.B กระดาษสี 150g. เหลือง 250แผ่น,EA,2CT-PB-02-299,กระดาษสี S.B. A4 150gsm 250s เหลือง,DACT,26
OB_Non R3-1,C05124200,กระดาษสี S.B 80g. ม่วง 500 แผ่น,EA,2CT-PB-02-300,กระดาษสี S.B. A4 80gsm 500s ม่วง,DACT,31
OB_Non R3-1,C05124330,S.B กระดาษสี 150g. เขียว 250แผ่น,EA,2CT-PB-02-296,กระดาษสี S.B. A4 150gsm 250s เขียว,DACT,9
OB_Non R3-1,C05124350,S.B กระดาษสี 150g. ชมพู 250แผ่น,EA,2CT-PB-02-297,กระดาษสี S.B. A4 150gsm 250s ชมพู,DACT,17
OB_Non R3-1,C05124600,S.B กระดาษสี 150g. ขาว 250แผ่น,EA,2CT-PB-02-295,กระดาษสี S.B. A4 150gsm 250s ขาว,DACT,25
OB_Non R3-1,C05122770,กระดาษสีVenus 80แกรม ฟ้า 500แผ่น No.1,EA,2CT-PB-02-337,กระดาษสี Venus A4 80gsm 500s ฟ้า #1,DACT,4
OB_Non R3-1,C05123570,กระดาษสีVenus 80แกรม ฟ้า 500แผ่น No.6,EA,2CT-PB-02-338,กระดาษสี Venus A4 80gsm 500s ฟ้า #6,DACT,8
OB_Non R3-1,C05122790,กระดาษสีVenus 80 แกรม เหลือง 500แผ่น No3,EA,2CT-PB-02-342,กระดาษสี Venus A4 80gsm 500s เหลือง #3,DACT,23
OB_Non R3-2,C05123480,กระดาษสีVenus 80 แกรม เขียว 500แผ่น No8,EA,2CT-PB-02-332,กระดาษสี Venus A4 80gsm 500s เขียว #8,DACT,65
OB_Non R3-2,C05124630,กระดาษสีVenus 80แกรม ชมพูเข้ม 500แผ่น #4,EA,2CT-PB-02-335,กระดาษสี Venus A4 80gsm 500s ชมพูเข้ม #4,DACT,9
OB_Non R3-2,C05124210,กระดาษสี Venus 80 แกรม โอรส 500แผ่น No9,EA,2CT-PB-02-344,กระดาษสี Venus A4 80gsm 500s โอรส #9,DACT,12
OB_Non R3-2,218480750619082,Colour paper 75 G. P500s.Neon Orange: 3L,EA,1CLD-DA-075-A04-500-3L-NO-001,Double A Colour 75G A4 (500) 3L 225 R/P N (Neon Orange) (D),Colour Paper,15
OB_Non R3-2,218480800619482,Colour paper 80 G. P 500 s. Emerald: 3L,EA,1CLD-DA-080-A04-500-3L-EM-001,Double A Colour 80G A4 (500) 3L 225 R/P N (Emerald) (D),Colour Paper,11
OB_Non R3-3,C06180990,แฟ้มเจาะ ใบโพธิ์ 403 (A4) สีเขียว,EA,2CT-FS-02-073,แฟ้มเจาะพลาสติก ใบโพธิ์ 403 A4 เขียว,DACT,43
OB_Non R3-3,C06181000,แฟ้มเจาะ ใบโพธิ์ 403 (A4) สีชมพู,EA,2CT-FS-02-074,แฟ้มเจาะพลาสติก ใบโพธิ์ 403 A4 ชมพู,DACT,43
OB_Non R3-3,C06181010,แฟ้มเจาะ ใบโพธิ์ 403 (A4) สีเหลือง,EA,2CT-FS-02-078,แฟ้มเจาะพลาสติก ใบโพธิ์ 403 A4 เหลือง,DACT,43
OB_Non R3-3,C06181020,แฟ้มเจาะ ใบโพธิ์ 403 (A4) สีส้ม,EA,2CT-FS-02-077,แฟ้มเจาะพลาสติก ใบโพธิ์ 403 A4 ส้ม,DACT,42
OB_Non R3-3,C06181030,แฟ้มเจาะ ใบโพธิ์ 403 (A4) สีฟ้า,EA,2CT-FS-02-075,แฟ้มเจาะพลาสติก ใบโพธิ์ 403 A4 ฟ้า,DACT,43
OB_Non R3-3,C05124430,กระดาษแบงค์สี A4  55g. สีฟ้า 500:P,PAC,2CT-PB-02-181,กระดาษแบงก์สี UPC A4 55gsm 500s ฟ้า,DACT,24
OB_Non R3-3,C06180240,แฟ้มเจาะกระดาษใบโพธิ์ 403/F4เหลือง(50:P),EA,2CT-FS-02-030,แฟ้มเจาะกระดาษ ใบโพธิ์ 403 F4 เหลือง,DACT,50
OB_Non R3-3,C06180250,แฟ้มเจาะกระดาษใบโพธิ์ 403/F4สีส้ม(50:P),EA,2CT-FS-02-029,แฟ้มเจาะกระดาษ ใบโพธิ์ 403 F4 ส้ม,DACT,50
OB_Non R3-3,C06180260,แฟ้มเจาะกระดาษใบโพธิ์ 403/F4สีชมพู(50:P),EA,2CT-FS-02-027,แฟ้มเจาะกระดาษ ใบโพธิ์ 403 F4 ชมพู,DACT,50
OB_Non R3-3,C06180270,แฟ้มเจาะกระดาษใบโพธิ์ 403/F4สีฟ้า(50:P),EA,2CT-FS-02-028,แฟ้มเจาะกระดาษ ใบโพธิ์ 403 F4 ฟ้า,DACT,50
OB_Non R3-3,C05124410,กระดาษแบงค์สี A4  55g. สีชมพู 500:P,PAC,2CT-PB-02-180,กระดาษแบงก์สี UPC A4 55gsm 500s ชมพู,DACT,8
OB_Non R3-3,C05124420,กระดาษแบงค์สี A4  55g. สีเหลือง 500:P,PAC,2CT-PB-02-182,กระดาษแบงก์สี UPC A4 55gsm 500s เหลือง,DACT,0
OB_Non R3-3,C06180280,แฟ้มเจาะกระดาษใบโพธิ์ 403/F4สีเขียว(50:P,,2CT-FS-02-026,แฟ้มเจาะกระดาษ ใบโพธิ์ 403 F4 เขียว,DACT,26
OB_Non R4-1,C05110350,กระดาษถ่ายเอกสารSB 100g. A4 ขาว 500แผ่น,EA,2CT-PB-02-103,กระดาษถ่ายเอกสาร S.B. A4 100gsm 500s ขาว,DACT,6
OB_Non R4-2,C05123000,กระดาษการ์ดสี S.B-120gเหลือง 50 แผ่น :EA,EA,2CT-PB-02-036,กระดาษการ์ดสี S.B. A4 120gsm 50s เหลือง,DACT,134
OB_Non R4-3,C05122970,กระดาษการ์ดสี S.B-120g. ขาว  50 แผ่น :EA,EA,2CT-PB-02-031,กระดาษการ์ดสี S.B. A4 120gsm 50s ขาว,DACT,84
OB_Non R4-3,C05122980,กระดาษการ์ดสี S.B-120g.  ฟ้า 50 แผ่น :EA,EA,2CT-PB-02-034,กระดาษการ์ดสี S.B. A4 120gsm 50s ฟ้า,DACT,0
OB_Non R4-3,C05123030,กระดาษการ์ดสี S.B-120g ครีม  50 แผ่น :EA,EA,2CT-PB-02-033,กระดาษการ์ดสี S.B. A4 120gsm 50s ครีม,DACT,6
OB_Non R4-3,C05122990,กระดาษการ์ดสี S.B-120g. ชมพู 50 แผ่น :EA,EA,2CT-PB-02-030,กระดาษการ์ดสี S.B. A4 120gsm 50s ขมพู,DACT,2
OB_Non R4-3,C05123040,กระดาษการ์ดสี S.B-120g. โอรส 50 แผ่น :EA,EA,2CT-PB-02-037,กระดาษการ์ดสี S.B. A4 120gsm 50s โอรส,DACT,4
OB_Non R4-3,C05123010,กระดาษการ์ดสี S.B-120gเขียว  50 แผ่น :EA,EA,2CT-PB-02-032,กระดาษการ์ดสี S.B. A4 120gsm 50s เขียว,DACT,4
OB_Non R4-3,C05123020,กระดาษการ์ดสี S.B-120g. ม่วง 50 แผ่น :EA,EA,2CT-PB-02-035,กระดาษการ์ดสี S.B. A4 120gsm 50s ม่วง,DACT,4
OB_Non R4-4,C05123020,กระดาษการ์ดสี S.B-120g. ม่วง 50 แผ่น :EA,EA,2CT-PB-02-035,กระดาษการ์ดสี S.B. A4 120gsm 50s ม่วง,DACT,0
OB_Non R4-4,C05122980,กระดาษการ์ดสี S.B-120g. ฟ้า 50 แผ่น :EA,EA,2CT-PB-02-034,กระดาษการ์ดสี S.B. A4 120gsm 50s ฟ้า,DACT,0
OB_Non R4-4,C05123010,กระดาษการ์ดสี S.B-120gเขียว 50 แผ่น :EA,EA,2CT-PB-02-032,กระดาษการ์ดสี S.B. A4 120gsm 50s เขียว,DACT,0
OB_Non R4-4,C05123030,กระดาษการ์ดสี S.B-120g ครีม 50 แผ่น :EA,EA,2CT-PB-02-033,กระดาษการ์ดสี S.B. A4 120gsm 50s ครีม,DACT,0
OB_Non R4-4,C05123040,กระดาษการ์ดสี S.B-120g. โอรส 50 แผ่น :EA,EA,2CT-PB-02-037,กระดาษการ์ดสี S.B. A4 120gsm 50s โอรส,DACT,4
OB_Non R4-4,C05124640,กระดาษสีVenus 80g. แดง 500P #16,EA,2CT-PB-02-336,กระดาษสี Venus A4 80gsm 500s แดง #16,DACT,5
OB_Non R4-4,C05124170,กระดาษสี Venus 13 ฟ้าเข้ม A4/80g 500ผ.,EA,2CT-PB-02-339,กระดาษสี Venus A4 80gsm 500s ฟ้าเข้ม #13,DACT,6
OB_Non R4-4,C05124180,กระดาษสี Venus 14 เขียวเข้ม A4/80g 500ผ.,EA,2CT-PB-02-333,กระดาษสี Venus A4 80gsm 500s เขียวเข้ม #14,DACT,3
OB_Non R4-5,C05122690,"กระดาษสี Venus 120 g สี ฟ้า, 180 แผ่น",EA,2CT-PB-02-320,กระดาษสี Venus A4 120gsm 180s ฟ้า,DACT,11
OB_Non R4-5,C05122680,"กระดาษสี Venus 120 g สี เหลือง, 180 แผ่น",EA,2CT-PB-02-321,กระดาษสี Venus A4 120gsm 180s เหลือง,DACT,0
OB_Non R4-5,C05122650,"กระดาษสี Venus 120 g สี เขียว, 180 แผ่น",EA,2CT-PB-02-318,กระดาษสี Venus A4 120gsm 180s เขียว,DACT,13
OB_Non R4-5,C05122660,"กระดาษสี Venus 120 g สี ชมพู, 180 แผ่น",EA,2CT-PB-02-319,กระดาษสี Venus A4 120gsm 180s ชมพู,DACT,9
OB_Non R5-1,C05122700,กระดาษสีวีนัส 180 แกรม ขาว 100 แผ่น:P,EA,2CT-PB-02-326,กระดาษสี Venus A4 180gsm 100s ขาว,DACT,3
OB_Non R5-1,C05123060,กระดาษการ์ดสี S.B-180g.ฟ้า 50 แผ่น:EA,EA,2CT-PB-02-041,กระดาษการ์ดสี S.B. A4 180gsm 50s ฟ้า,DACT,9
OB_Non R5-2,C05310280,ACQ Paper ขาว #1 120g. A4 (50:P),EA,2CT-PB-02-009,กระดาษการ์ดขาว ACQ A4 120gsm 50s ขาว #01,DACT,10
OB_Non R5-2,C05130950,ปก Boston หนังช้าง:ฟ้าเข้ม A4(50:P),EA,2CT-PB-02-358,กระดาษหนังช้าง A4 160gsm 50s ฟ้าเข้ม,DACT,5
OB_Non R5-2,C05122730,กระดาษสีวีนัส 180 แกรม เหลือง 100 แผ่น:P,EA,2CT-PB-02-330,กระดาษสี Venus A4 180gsm 100s เหลือง,DACT,11
OB_Non R5-3,C05123050,กระดาษการ์ดสี S.B-180g. ขาว 50 แผ่น :EA,EA,2CT-PB-02-038,กระดาษการ์ดสี S.B. A4 180gsm 50s ขาว,DACT,65
OB_Non R5-4,C05123080,กระดาษการ์ดสีS.B-180g เหลือง  50 แผ่น:EA,EA,2CT-PB-02-042,กระดาษการ์ดสี S.B. A4 180gsm 50s เหลือง,DACT,28
OB_Non R5-4,C05123090,กระดาษการ์ดสี S.B-180g. เขียว 50 แผ่น:EA,EA,2CT-PB-02-039,กระดาษการ์ดสี S.B. A4 180gsm 50s เขียว,DACT,5
OB_Non R5-4,C05123070,กระดาษการ์ดสี S.B-180g.  ชมพู 50 แผ่น:EA,EA,2CT-PB-02-040,กระดาษการ์ดสี S.B. A4 180gsm 50s ชมพู,DACT,21
OB_Non R5-4,C05123060,กระดาษการ์ดสี S.B-180g.ฟ้า  50 แผ่น:EA,EA,2CT-PB-02-041,กระดาษการ์ดสี S.B. A4 180gsm 50s ฟ้า,DACT,1
OB_Non R5-5,C05122720,กระดาษสีวีนัส 180 แกรม เขียว 100 แผ่น:P,EA,2CT-PB-02-327,กระดาษสี Venus A4 180gsm 100s เขียว,DACT,21
OB_Non R5-5,C05122740,กระดาษสีวีนัส 180 แกรม ชมพู 100 แผ่น:P,EA,2CT-PB-02-328,กระดาษสี Venus A4 180gsm 100s ชมพู,DACT,1
OB_Non R5-5,C05122730,กระดาษสีวีนัส 180 แกรม เหลือง 100 แผ่น:P,EA,2CT-PB-02-330,กระดาษสี Venus A4 180gsm 100s เหลือง,DACT,15
OB_Non R5-5,C05122710,กระดาษสีวีนัส 180 แกรม ฟ้า 100 แผ่น:P,EA,2CT-PB-02-329,กระดาษสี Venus A4 180gsm 100s ฟ้า,DACT,9
OB_Non R6-1,C05120570,FlyingColourPaper เขียว 80g.A4 #15 P.500,EA,2CT-PB-02-273,กระดาษสี Flying A4 80gsm 500s เขียว #15,DACT,27
OB_Non R6-1,C06181290,แฟ้มเจาะใบโพธิ์ 403 A4 เขียว ลิ้นพลาสติก,EA,2CT-FS-02-024,แฟ้มเจาะกระดาษ ใบโพธิ์ 403 A4 ลิ้นพลาสติก เขียว,DACT,100
OB_Non R6-3,C06180190,แฟ้มพับกระดาษหนาใบโพธิ์(A4):เหลือง(50:P),EA,2CT-FS-02-091,แฟ้มพับกระดาษ ใบโพธิ์ A4 300 แกรม เหลือง,DACT,372
OB_Non R6-4,C06180170,แฟ้มพับกระดาษหนาใบโพธิ์(F4):เขียว(50:P),EA,2CT-FS-02-093,แฟ้มพับกระดาษ ใบโพธิ์ F4 300 แกรม เขียว,DACT,555
OB_Non R6-5,C05120660,FlyingColourPaper ส้มเข้ม80g.A4#23 P.500,EA,2CT-PB-02-277,กระดาษสี Flying A4 80gsm 500s ส้มเข้ม #23,DACT,6
OB_Non R6-5,C05120580,FlyingColourPaper เหลือง 80g.A4#16 P.500,EA,2CT-PB-02-278,กระดาษสี Flying A4 80gsm 500s เหลือง #16,DACT,6
OB_Non R7-1,C06180950,แฟ้มพับกระดาษ ใบโพธิ์ (F4) สีส้ม,EA,2CT-FS-02-097,แฟ้มพับกระดาษ ใบโพธิ์ F4 300 แกรม ส้ม,DACT,17
OB_Non R7-2,C06180210,แฟ้มพับกระดาษหนาใบโพธิ์(A4)สีชมพู(50:P),EA,2CT-FS-02-086,แฟ้มพับกระดาษ ใบโพธิ์ A4 300 แกรม ชมพู,DACT,61
OB_Non R7-3,C06180930,แฟ้มพับกระดาษ ใบโพธิ์ (F4) สีชมพู,EA,2CT-FS-02-095,แฟ้มพับกระดาษ ใบโพธิ์ F4 300 แกรม ชมพู,DACT,30
OB_Non R7-4,C06180220,แฟ้มพับกระดาษหนาใบโพธิ์(A4)สีฟ้า(50:P),EA,2CT-FS-02-088,แฟ้มพับกระดาษ ใบโพธิ์ A4 300 แกรม ฟ้า,DACT,155
OB_Non R7-5,C05120600,FlyingColourPaper ชมพู 80g. A4 #18 P.500,EA,2CT-PB-02-227,กระดาษสี Flying 80 แกรม A4 #18 ชมพู P.500,DACT,5
OB_Non R7-5,C05120570,FlyingColourPaper เขียว 80g.A4 #15 P.500,EA,2CT-PB-02-273,กระดาษสี Flying A4 80gsm 500s เขียว #15,DACT,0
OB_Non R7-5,C05120520,FlyingColourPaperเหลือง(อ)80g.A4#10 P500,EA,2CT-PB-02-279,กระดาษสี Flying A4 80gsm 500s เหลืองอ่อน #10,DACT,1
OB_Non R8-1,C06180200,แฟ้มพับกระดาษหนาใบโพธิ์(A4)สีส้ม(50:P),EA,2CT-FS-02-090,แฟ้มพับกระดาษ ใบโพธิ์ A4 300 แกรม ส้ม,DACT,25
OB_Non R8-2,C06180960,แฟ้มพับกระดาษ ใบโพธิ์ (F4) สีฟ้า,EA,2CT-FS-02-096,แฟ้มพับกระดาษ ใบโพธิ์ F4 300 แกรม ฟ้า,DACT,2
OB_Non R8-3,C06180230,แฟ้มพับกระดาษหนาใบโพธิ์(A4)เขียว(50:P),EA,2CT-FS-02-084,แฟ้มพับกระดาษ ใบโพธิ์ A4 300 แกรม เขียว,DACT,123
OB_Non R8-4,C06180940,แฟ้มพับกระดาษ ใบโพธิ์ (F4) สีเหลือง,EA,2CT-FS-02-098,แฟ้มพับกระดาษ ใบโพธิ์ F4 300 แกรม เหลือง,DACT,9
OB_Non R8-5,C05123730,กระดาษสี Gamma 80 แกรม 500 ผ. เขียว,EA,2CT-PB-02-286,กระดาษสี Gamma A4 80gsm 500s เขียว,DACT,9
OB_Non R8-5,C05123740,กระดาษสี Gamma 80 แกรม 500 ผ. ฟ้า,EA,2CT-PB-02-289,กระดาษสี Gamma A4 80gsm 500s ฟ้า,DACT,3
OB_Non R8-5,C05123780,กระดาษสี Gamma 80 แกรม 500 ผ. ชมพูอ่อน,EA,2CT-PB-02-288,กระดาษสี Gamma A4 80gsm 500s ชมพูอ่อน,DACT,9
OB_Non R9-1,C06610470,ฉากกั้นหนังสือ โรบิน 414 คละสี14x18.5ซม.,EA,2CT-FS-06-040,ฉากกั้นหนังสือ โรบิน 414 14x18.5 cm คละสี P.1,DACT,6
OB_Non R9-1,C06610480,ฉากกั้นหนังสือ โรบิน 415 คละสี15x22.5ซม.,EA,2CT-FS-06-041,ฉากกั้นหนังสือ โรบิน 415 15x22.5 cm คละสี P.1,DACT,13
OB_Non R9-2,C06610490,ฉากกั้นหนังสือ โรบิน 417 คละสี16.4x28ซม.,EA,2CT-FS-06-042,ฉากกั้นหนังสือ โรบิน 417 16.4x28 cm คละสี P.1,DACT,18
OB_Non R9-3,C06610460,ฉากกั้นหนังสือ โรบิน 412 คละสี11.2x14ซม.,EA,2CT-FS-06-038,ฉากกั้นหนังสือ โรบิน 412 11.2x14 cm คละสี P.1,DACT,5
OB_Non R9-3,C06610450,ฉากกั้นหนังสือ โรบิน 413 คละสี 13x14ซม.,EA,2CT-FS-06-039,ฉากกั้นหนังสือ โรบิน 413 13x14 cm คละสี P.1,DACT,38
OB_Non R9-4,C05123760,กระดาษสี Gamma 80 แกรม 500 ผ. เหลือง,EA,2CT-PB-02-291,กระดาษสี Gamma A4 80gsm 500s เหลือง,DACT,2
OB_Non R9-4,C05123750,กระดาษสี Gamma 80 แกรม 500 ผ. ชมพู,EA,2CT-PB-02-287,กระดาษสี Gamma A4 80gsm 500s ชมพู,DACT,2
OB_Non R9-4,C05123710,กระดาษสี Gamma 80 แกรม 500 ผ. ส้ม,EA,2CT-PB-02-290,กระดาษสี Gamma A4 80gsm 500s ส้ม,DACT,5
OB_Non R9-5,C05120560,FlyingColourPaper ฟ้า 80g. A4 #14 P.500,EA,2CT-PB-02-275,กระดาษสี Flying A4 80gsm 500s ฟ้า #14,DACT,4
OB_Non R9-5,C05120620,FlyingColourPaper ฟ้าเข้ม80g.A4#20 P.500,EA,2CT-PB-02-276,กระดาษสี Flying A4 80gsm 500s ฟ้าเข้ม #20,DACT,5
OB_Non S1-1,C06110070,"แฟ้มสันกว้างม้า H-423 F/C 2"" ดำ 6 เล่ม:P",EA,2CT-FS-01-119,"แฟ้มสันกว้าง Horse H-423 F4 สัน 2"" ดำ P.1",DACT,97
OB_Non S1-2,C06110060,"แฟ้มสันกว้าง ม้า H-423 A4 2"" ดำ 6 เล่ม:P",EA,2CT-FS-01-118,"แฟ้มสันกว้าง Horse H-423 A4 สัน 2"" ดำ P.1",DACT,18
OB_Non S1-2,C06110050,แฟ้มสันกว้าง ตราม้า 401S(A5)สัน 3นิ้ว:ดำ,EA,2CT-FS-01-116,"แฟ้มสันกว้าง Horse 401S A5 สัน 3"" ดำ P.1",DACT,6
OB_Non S1-2,C06110040,"แฟ้มสันกว้าง ม้า H-403 F/C 3""ดำ 6 เล่ม:P",EA,2CT-FS-01-123,"แฟ้มสันกว้าง Horse H403 F4 สัน 3"" ดำ P.1",DACT,24
OB_Non S1-2,C06120780,แฟ้ม 2 ห่วง ตราช้าง 420A4 สีแดง,EA,2CT-FS-01-044,"แฟ้ม 2 ห่วง ตราช้าง 420A4 A4 สัน 1"" แดง P.1",DACT,46
OB_Non S1-2,C06120790,แฟ้ม 2 ห่วง ตราช้าง 420A4 สีน้ำเงิน,EA,2CT-FS-01-045,"แฟ้ม 2 ห่วง ตราช้าง 420A4 A4 สัน 1"" น้ำเงิน P.1",DACT,46
OB_Non S1-2,C06120800,แฟ้ม 2 ห่วง ตราช้าง 420A4 สีเขียว,EA,2CT-FS-01-043,"แฟ้ม 2 ห่วง ตราช้าง 420A4 A4 สัน 1"" เขียว P.1",DACT,60
OB_Non S1-3,C06110030,"แฟ้มสันกว้าง ม้า H-403 A4 3"" ดำ 6 เล่ม:P",EA,2CT-FS-01-122,"แฟ้มสันกว้าง Horse H403 A4 สัน 3"" ดำ P.1",DACT,22
OB_Non S1-3,C06110110,"แฟ้มสันกว้าง ตราม้า H-423F สัน 2"" สีแดง",EA,2CT-FS-01-120,"แฟ้มสันกว้าง Horse H-423F F4 สัน 2"" ดำ P.1",DACT,20
OB_Non S1-3,C06110120,"แฟ้มสันกว้าง ตราม้าH-423Fสัน2"" สีน้ำเงิน",EA,2CT-FS-01-121,"แฟ้มสันกว้าง Horse H-423F F4 สัน 2"" น้ำเงิน P.1",DACT,19
OB_Non S1-3,C06140100,แฟ้มหนีบ ตราช้าง 590 A4 ดำ,EA,2CT-FS-01-155,"แฟ้มหนีบ ตราช้าง 590 A4 สัน 1"" ดำ P.1",DACT,91
OB_Non S1-3,C06110400,"แฟ้มสันกว้าง ช้าง 120 A4 สัน 3"" สีเขียว",EA,2CT-FS-01-013,"แฟ้มสันกว้าง ตราช้าง 120 A4 สัน 3"" เขียว P.1",DACT,76
OB_Non S1-4,C06140550,แฟ้มหนีบตราช้าง สเปคตรัม 591 สีชมพู,EA,2CT-FS-01-161,แฟ้มหนีบ ตราช้าง สเปคตรัม 591 A4 สัน 2.5 cm ชมพู P.1,DACT,5
OB_Non S1-4,C06122820,แฟ้ม 2 ห่วง A4 ตราช้าง 221/V เทา,EA,2CT-FS-01-040,แฟ้ม 2 ห่วง ตราช้าง 221/V A4 สัน 3.5 cm เทา P.1,DACT,42
OB_Non S1-4,C06122420,แฟ้ม 2 ห่วงตราช้าง สเปคตรัมดูรา221 เขียว,EA,2CT-FS-01-060,แฟ้ม 2 ห่วง ตราช้าง สเปคตรัมดูรา 221 A4 สัน 3.5 cm เขียว P.1,DACT,24
OB_Non S1-4,C06110450,"แฟ้มสันกว้างตราช้าง 121 A5 3"" สีดำ",EA,2CT-FS-01-131,"แฟ้มสันกว้าง ตราช้าง 121 A5 สัน 3"" ดำ P.1",DACT,212
OB_Non S1-4,C06122640,แฟ้ม 2 ห่วง ตราช้าง 9230V สีเขียว,EA,2CT-FS-01-056,แฟ้ม 2 ห่วง ตราช้าง 9230V A4 สัน 3.5 cm เขียว P.1,DACT,23
OB_Non S2-1,C06120180,แฟ้ม 2 ห่วง ช้าง 210 A4 3 ซม.ดำ 6 เล่ม:P,EA,2CT-FS-01-036,"แฟ้ม 2 ห่วง ตราช้าง 210 A4 สัน 1.5"" ดำ P.1",DACT,101
OB_Non S2-1,C06110360,"แฟ้มสันกว้าง ช้าง 120 F4 สัน 3""สีน้ำเงิน",EA,2CT-FS-01-128,"แฟ้มสันกว้าง ตราช้าง 120 F4 สัน 3"" น้ำเงิน P.1",DACT,45
OB_Non S2-1,C06110370,"แฟ้มสันกว้าง ช้าง 120 F4 สัน 3"" สีเขียว",EA,2CT-FS-01-003,"แฟ้มสันกว้าง ตราช้าง 120 F4 สัน 3"" เขียว",DACT,14
OB_Non S2-2,C06120170,"แฟ้ม 2 ห่วง ช้าง 420 A4 1"":ดำ 6 เล่ม:P",EA,2CT-FS-01-042,"แฟ้ม 2 ห่วง ตราช้าง 420 A4 สัน 1"" ดำ P.1",DACT,27
OB_Non S2-2,C06140580,แฟ้มหนีบ ตราช้าง 590F สีดำ,EA,2CT-FS-01-189,แฟ้มหนีบ ตราช้าง 590F ดำ,DACT,12
OB_Non S2-2,C06121100,แฟ้ม 2 ห่วง ตราช้าง 7250 A4 สีขาว,EA,2CT-FS-01-052,แฟ้ม 2 ห่วง ตราช้าง 7250 A4 สัน 6 cm ขาว P.1,DACT,13
OB_Non S2-2,C06163920,แฟ้มโชว์เอกสาร ตราช้าง 444 A4 สีดำ,EA,2CT-FS-03-039,แฟ้มโชว์เอกสาร ตราช้าง 444 A4 ดำ P.1,DACT,51
OB_Non S2-2,C06165180,แฟ้มโชว์เอกสาร ตราช้าง 444 สีส้ม,EA,2CT-FS-03-042,แฟ้มโชว์เอกสาร ตราช้าง 444 A4 ส้ม P.1,DACT,1
OB_Non S2-2,C06163940,แฟ้มโชว์เอกสาร ตราช้าง 444 A4 สีน้ำเงิน,EA,2CT-FS-03-041,แฟ้มโชว์เอกสาร ตราช้าง 444 A4 น้ำเงิน P.1,DACT,7
